event_time,order_id,product_id,price,user_id
2020-04-26 09:33:47 UTC,2295740594749702229,1515966223509104892,1387.01,1.5159156254487665e+18
2020-04-26 09:33:47 UTC,2295740594749702229,1515966223509104892,1387.01,1.5159156254487665e+18
2020-04-26 09:33:47 UTC,2295740594749702229,1515966223509104892,1387.01,1.5159156254487665e+18
2020-04-29 10:46:21 UTC,2297951447913857849,1515966223509088613,203.68,1.5159156254478794e+18
2020-04-29 11:59:50 UTC,2297988436574864215,1515966223509259423,317.11,1.5159156254414835e+18
2020-04-29 12:25:34 UTC,2298001389550305634,1515966223509088613,203.68,1.5159156254521933e+18
2020-04-29 12:27:02 UTC,2298002125248004522,2273948241915544394,346.97,1.5159156254521958e+18
2020-04-29 15:13:14 UTC,2298085777554276936,1515966223509123272,242.8,1.5159156254500111e+18
2020-04-29 15:24:51 UTC,2298091624959311994,1515966223509089754,208.31,1.5159156254476616e+18
2020-04-29 17:52:37 UTC,2298165996101304765,1515966223509089406,1433.54,1.5159156254521825e+18
2020-04-30 04:06:15 UTC,2298474845135962168,1515966223509088567,856.23,1.5159156254439306e+18
2020-04-30 05:04:53 UTC,2298504359975059969,1515966223509127640,532.38,1.515915625452532e+18
2020-04-30 05:34:10 UTC,2298519097702351816,1515966223509089064,810.16,1.5159156254523095e+18
2020-04-30 05:48:22 UTC,2298526250039247566,1515966223509088613,203.68,1.515915625443479e+18
2020-04-30 06:32:26 UTC,2298548426389848086,1515966223509104824,370.35,1.5159156254409708e+18
2020-04-30 06:32:26 UTC,2298548426389848086,1515966223509088613,203.68,1.5159156254409708e+18
2020-04-30 06:57:33 UTC,2298561068273762844,2273948319132680211,590.25,1.51591562544437e+18
2020-04-30 07:32:24 UTC,2298578607955509836,1515966223509259423,317.11,1.5159156254525087e+18
2020-04-30 07:53:55 UTC,2298589440668337056,1515966223509106823,37.01,1.5159156254526062e+18
2020-04-30 07:58:52 UTC,2298591932353347813,1515966223509088613,203.68,1.5159156254506437e+18
2020-04-30 07:58:52 UTC,2298591932353347813,1515966223509088564,324.05,1.5159156254506437e+18
2020-04-30 08:55:04 UTC,2298620217019859744,2273948241915544392,416.41,1.515915625441286e+18
2020-04-30 09:43:11 UTC,2298644435895845790,1515966223509105095,486.09,1.515915625446185e+18
2020-04-30 09:43:26 UTC,2298644555047633841,1515966223509104892,1387.01,1.5159156254521715e+18
2020-04-30 09:58:44 UTC,2298652258910339960,1515966223509104824,370.35,1.515915625451508e+18
2020-04-30 10:16:18 UTC,2298661103766340513,1515966223509104389,1387.01,1.5159156254521715e+18
2020-04-30 11:52:13 UTC,2298709375054774878,1515966223509089068,249.98,1.5159156254469742e+18
2020-04-30 12:13:03 UTC,2298719865000690384,1515966223509107956,370.35,1.5159156254417556e+18
2020-04-30 12:13:42 UTC,2298720190034084586,1515966223509088564,324.05,1.5159156254527242e+18
2020-04-30 13:33:59 UTC,2298760602354451409,1515966223509088671,925.67,1.5159156254527206e+18
2020-04-30 15:36:54 UTC,2298822468086792918,1515966223509089064,810.16,1.5159156254521715e+18
2020-04-30 20:07:33 UTC,2298958682890699557,1515966223509261580,1387.25,1.515915625442337e+18
2020-05-01 02:26:38 UTC,2299149483860033927,1515966223509088564,324.05,1.515915625453016e+18
2020-05-01 06:16:16 UTC,2299265061060870223,1515966223509088671,925.67,1.5159156254523092e+18
2020-05-01 06:29:29 UTC,2299271720416051900,1515966223509089417,1213.87,1.515915625453078e+18
