event_time,order_id,product_id,price,user_id
2020-07-08 12:40:54 UTC,2348743408220111602,1515966223509117272,44.07,1.515915625444942e+18
2020-03-23 02:43:18 UTC,2348825210469221372,2273948295686521677,21.04,1.5159156254702991e+18
2020-07-11 14:07:06 UTC,2350961123290776193,1515966223509117272,44.07,1.515915625444942e+18
