event_time,order_id,product_id,price,user_id
2020-04-29 12:51:36 UTC,2298014487472505625,1515966223509090092,77.52,1.5159156254456758e+18
2020-04-29 16:57:52 UTC,2298138436864835851,1515966223509130259,37.01,1.5159156254523238e+18
2020-04-29 19:36:24 UTC,2298218229413184091,1515966223509090092,77.52,1.5159156254493893e+18
2020-04-30 05:04:53 UTC,2298504359975059969,2273948181022638226,20.81,1.515915625452532e+18
2020-04-30 05:37:31 UTC,2298520781488914556,1515966223509122538,109.93,1.51591562544254e+18
2020-04-30 06:05:10 UTC,2298534698290250284,1515966223509104234,144.65,1.5159156254460298e+18
2020-04-30 07:47:05 UTC,2298585998193328647,2273948226136572726,74.05,1.5159156254420378e+18
2020-04-30 07:51:04 UTC,2298588002139505410,2273948226136572724,27.75,1.515915625445515e+18
2020-04-30 08:30:00 UTC,2298607596082299054,2273948223091508111,33.54,1.5159156254526024e+18
2020-04-30 10:28:22 UTC,2298667173536596604,2273948223091508111,33.54,1.515915625445439e+18
2020-04-30 10:36:58 UTC,2298671506529452191,1515966223509260344,11.55,1.5159156255058268e+18
2020-04-30 13:02:35 UTC,2298744794383384924,1515966223509089455,35.86,1.515915625452744e+18
2020-04-30 18:20:22 UTC,2298904742312542219,1515966223509089455,35.86,1.5159156254528883e+18
2020-05-01 03:44:59 UTC,2299188919452827957,1515966223509089455,35.86,1.515915625445819e+18
2020-05-01 04:48:57 UTC,2299221118302552485,2273948223091508111,33.54,1.5159156254530417e+18
2020-05-01 05:47:10 UTC,2299250416119972665,1515966223509104234,144.65,1.5159156254421412e+18
2020-05-01 07:08:19 UTC,2299291264455017115,1515966223509090092,77.52,1.5159156254530967e+18
2020-05-01 09:05:51 UTC,2299350414467793463,2273948181022638224,20.81,1.5159156254420646e+18
2020-05-01 10:00:55 UTC,2299378134580986336,1515966223509089455,35.86,1.5159156254531702e+18
2020-05-01 10:01:54 UTC,2299378628368007703,1515966223509105133,28.91,1.5159156254531305e+18
