event_time,order_id,product_id,price,user_id
2020-05-07 14:48:40 UTC,2303871619862364839,1515966223509118509,81.0,1.5159156254424932e+18
2020-05-09 07:00:26 UTC,2305085498072236304,1515966223509089466,92.57,1.5159156254566694e+18
2020-05-11 08:07:02 UTC,2306568569481069382,1515966223509089466,92.57,1.5159156254567299e+18
2020-05-15 15:41:30 UTC,2309696414394876845,1515966223509089466,92.57,1.5159156254601815e+18
2020-05-20 05:48:17 UTC,2313021720069406929,1515966223509089466,92.57,1.5159156254623263e+18
2020-05-22 05:49:33 UTC,2314471906750759149,1515966223509089466,92.57,1.5159156254629501e+18
2020-05-22 09:39:41 UTC,2314587739191771192,1515966223509089466,92.57,1.5159156254629501e+18
2020-05-22 09:50:15 UTC,2314593052871623456,1515966223509089466,92.57,1.5159156254629501e+18
2020-05-23 16:52:48 UTC,2315530505467986151,1515966223509089466,92.57,1.515915625455939e+18
2020-05-23 17:26:27 UTC,2315547441421615633,1515966223509089466,92.57,1.515915625455939e+18
2020-05-24 14:42:35 UTC,2316189746767856214,1515966223509089466,92.57,1.5159156254644114e+18
2020-05-25 02:52:13 UTC,2316556975774629952,1515966223509089466,92.57,1.5159156254644114e+18
2020-05-28 05:19:12 UTC,2318805288058094351,1515966223509089466,92.57,1.515915625465705e+18
2020-05-29 10:47:05 UTC,2319695095021962082,1515966223509089466,92.57,1.5159156254448184e+18
2020-05-30 18:47:23 UTC,2320661613473956751,1515966223509089466,92.57,1.5159156254655537e+18
2020-05-31 08:46:22 UTC,2321083881949758058,1515966223509719461,231.46,1.5159156254596475e+18
2020-06-03 14:35:10 UTC,2323433767332479391,1515966223509089466,92.57,1.515915625442191e+18
2020-06-04 02:04:58 UTC,2323780953731760435,1515966223509089466,92.57,1.5159156254689554e+18
2020-06-19 05:04:48 UTC,2334743105623819221,1515966223509089466,92.57,1.515915625454086e+18
2020-06-19 11:07:53 UTC,2334925846751478575,1515966223509089466,92.57,1.5159156254755924e+18
2020-06-24 04:41:23 UTC,2338355199678087527,1515966223509089466,92.57,1.5159156254761206e+18
2020-06-27 11:45:26 UTC,2340742956933185567,1515966223509089466,92.57,1.515915625479792e+18
2020-06-29 12:02:27 UTC,2342201072342270281,1515966223509089466,92.57,1.515915625477762e+18
2020-07-02 13:19:11 UTC,2344414018900329116,1515966223509089466,92.57,1.5159156254663322e+18
2020-07-03 09:40:40 UTC,2345028809394225964,1515966223509089466,92.57,1.5159156254694582e+18
2020-07-05 06:53:04 UTC,2346394010081296940,1515966223509089466,92.57,1.5159156254831823e+18
2020-07-07 05:22:43 UTC,2347798089072378055,1515966223509089466,92.57,1.5159156254800996e+18
2020-07-07 05:53:00 UTC,2347813328832693096,1515966223509089466,92.57,1.5159156254525294e+18
2020-07-07 10:30:19 UTC,2347952909548782581,1515966223509089466,92.57,1.5159156254777948e+18
2020-07-07 14:53:59 UTC,2348085616421372875,1515966223509089466,92.57,1.51591562548422e+18
2020-01-13 05:28:24 UTC,2348771171576578502,1515966223509089466,92.57,1.5159156254846208e+18
2020-01-28 07:09:11 UTC,2348780680801943556,1515966223509089466,92.57,1.5159156254846316e+18
2020-02-15 12:01:18 UTC,2348796458448191867,1515966223509089466,92.57,1.5159156254844337e+18
2020-02-17 06:13:59 UTC,2348797331484181191,1515966223509089466,92.57,1.5159156254747318e+18
2020-02-24 13:53:51 UTC,2348802540927189710,1515966223509089466,92.57,1.5159156254846533e+18
2020-02-25 10:12:43 UTC,2348802744661312048,1515966223509089466,92.57,1.515915625484652e+18
2020-03-05 15:10:50 UTC,2348809222721896757,1515966223509089466,92.57,1.515915625478109e+18
2020-03-12 13:18:04 UTC,2348816666462257728,1515966223509089466,92.57,1.5159156254846676e+18
2020-03-14 05:09:20 UTC,2348819394823455564,1515966223509089466,92.57,1.5159156254846705e+18
2020-03-18 05:55:25 UTC,2348820787172999570,1515966223509130399,162.01,1.5159156254846717e+18
2020-03-22 10:38:58 UTC,2348824063100584342,1515966223509089466,92.57,1.5159156254846748e+18
2020-03-30 10:20:36 UTC,2348827600417194042,1515966223509118509,81.0,1.5159156254469102e+18
2020-04-04 10:58:37 UTC,2348828939893342696,1515966223509089466,92.57,1.5159156254846797e+18
2020-04-08 16:30:01 UTC,2348829587670041084,1515966223509089466,92.57,1.5159156254521362e+18
2020-04-14 11:34:51 UTC,2348830822347309647,1515966223509089466,92.57,1.5159156255137185e+18
2020-04-14 02:44:58 UTC,2348830873828196393,1515966223509118509,81.0,1.515915625442227e+18
2020-04-15 08:55:36 UTC,2348831056607576243,1515966223509089466,92.57,1.5159156254846615e+18
2020-04-23 11:11:57 UTC,2348832340215595130,1515966223509118509,81.0,1.515915625441907e+18
2020-07-10 04:56:22 UTC,2349959148088591034,1515966223509089466,92.57,1.5159156254852692e+18
2020-07-11 13:08:18 UTC,2350931522434891871,1515966223509089466,92.57,1.5159156254857e+18
2020-07-12 05:53:07 UTC,2351437267525960612,1515966223509089466,92.57,1.515915625466769e+18
2020-07-13 04:11:58 UTC,2352111126629581031,1515966223509089466,92.57,1.5159156254852692e+18
2020-07-13 10:54:49 UTC,2352313892622828117,1515966223509089466,92.57,1.5159156254424315e+18
2020-07-14 06:24:23 UTC,2352902554079200027,1515966223509089466,92.57,1.5159156254718216e+18
2020-05-04 11:29:25 UTC,2353214189666828416,1515966223509089466,92.57,1.515915625444112e+18
2020-05-15 10:23:38 UTC,2353222501594562948,1515966223509089466,92.57,1.5159156254520335e+18
2020-07-14 17:17:57 UTC,2353231507738329283,1515966223509089466,92.57,1.5159156254498883e+18
2020-05-31 04:48:31 UTC,2353241227870077081,1515966223509089466,92.57,1.5159156254655537e+18
2020-06-02 10:37:31 UTC,2353244396398314285,1515966223509089466,92.57,1.5159156254846264e+18
2020-06-09 11:14:56 UTC,2353255474939298739,1515966223509089466,92.57,1.515915625459602e+18
2020-06-14 09:20:08 UTC,2353262920508375616,1515966223509089466,92.57,1.5159156254603894e+18
2020-06-18 10:01:28 UTC,2353268780253053669,1515966223509089466,92.57,1.5159156254846723e+18
2020-06-20 11:28:16 UTC,2353271350858089445,1515966223509089466,92.57,1.5159156254867203e+18
2020-06-21 10:42:40 UTC,2353271912114684598,1515966223509089466,92.57,1.515915625484679e+18
2020-07-15 07:26:47 UTC,2353658740047086249,1515966223509089466,92.57,1.5159156254442194e+18
2020-07-16 07:32:48 UTC,2354386537237447052,1515966223509089466,92.57,1.5159156254920717e+18
2020-04-24 07:30:46 UTC,2354471208608596787,1515966223509089466,92.57,1.5159156254447345e+18
2020-04-28 12:06:18 UTC,2354483309108527803,1515966223509089466,92.57,1.5159156254507274e+18
2020-07-16 11:06:15 UTC,2354493973470380195,1515966223509089466,92.57,1.5159156254861786e+18
2020-04-27 23:32:44 UTC,2354499517367190076,1515966223509118509,81.0,1.515915625451416e+18
2020-04-28 23:57:27 UTC,2354502105831571884,1515966223509118509,81.0,1.5159156254520023e+18
2020-04-30 13:55:14 UTC,2354502156045779712,1515966223509089466,92.57,1.5159156254415503e+18
2020-04-30 12:15:58 UTC,2354506981970018954,1515966223509118509,81.0,1.5159156254599555e+18
2020-05-22 08:51:51 UTC,2354509642911973846,1515966223509089466,92.57,1.5159156254422264e+18
2020-05-27 08:20:46 UTC,2354510954059793324,1515966223509089466,92.57,1.515915625465757e+18
2020-06-08 05:22:41 UTC,2354514325047083753,1515966223509719461,231.46,1.5159156254446623e+18
2020-06-11 09:26:51 UTC,2354517028427006788,1515966223509089466,92.57,1.5159156254841807e+18
2020-06-23 08:29:19 UTC,2354519525271012249,1515966223509089466,92.57,1.5159156254812908e+18
2020-07-02 01:23:02 UTC,2354521664517046308,1515966223509089466,92.57,1.5159156254798828e+18
