event_time,order_id,product_id,price,user_id
2020-04-30 09:11:23 UTC,2298628425767715698,1515966223509104166,138.87,1.5159156254519519e+18
2020-04-30 09:27:12 UTC,2298636384316949386,1515966223509104166,138.87,1.5159156254519519e+18
2020-04-30 11:49:31 UTC,2298708022014247364,1515966223509089056,115.49,1.515915625452706e+18
2020-05-01 05:06:20 UTC,2299229865582264443,1515966223509108044,115.49,1.5159156254530547e+18
2020-05-01 05:22:02 UTC,2299237768666022662,1515966223509089056,115.49,1.51591562545306e+18
2020-05-01 08:24:34 UTC,2299329640113635773,1515966223509104166,138.87,1.515915625453128e+18
2020-05-01 08:32:32 UTC,2299333652988822390,1515966223509104089,208.31,1.5159156254531277e+18
2020-05-01 08:52:38 UTC,2299343767334814601,1515966223509089056,115.49,1.5159156254531177e+18
2020-05-02 04:42:34 UTC,2299942677765948220,1515966223509089822,277.52,1.5159156254520172e+18
2020-05-02 07:06:15 UTC,2300014995066323589,1515966223509089056,115.49,1.5159156254536003e+18
2020-05-02 11:20:00 UTC,2300142715800650212,1515966223509089056,115.49,1.5159156254537057e+18
2020-05-03 04:09:40 UTC,2300650896482108319,1515966223509089803,115.49,1.515915625451679e+18
2020-05-04 04:44:53 UTC,2301393396553482369,1515966223509089056,115.49,1.51591562545375e+18
2020-05-04 16:01:26 UTC,2301733915812954498,1515966223509089056,115.49,1.515915625445304e+18
2020-05-05 11:50:25 UTC,2302332352363233668,1515966223509089056,115.49,1.515915625447819e+18
2020-05-05 13:06:10 UTC,2302370473444376739,1515966223509104166,138.87,1.5159156254414403e+18
2020-05-06 05:26:31 UTC,2302863906021834846,1515966223509106822,268.26,1.5159156254412987e+18
2020-05-06 08:00:25 UTC,2302941364012188372,1515966223509089056,115.49,1.5159156254461852e+18
2020-05-06 09:55:06 UTC,2302999087131132104,1515966223509108044,115.49,1.515915625444764e+18
2020-05-06 10:25:58 UTC,2303014619737752487,1515966223509089056,115.49,1.515915625455702e+18
2020-05-07 03:04:29 UTC,2303517191821066728,2298437347429056894,185.16,1.5159156254410985e+18
2020-05-07 03:04:29 UTC,2303517191821066728,2298437347429056894,185.16,1.5159156254410985e+18
2020-05-07 03:15:20 UTC,2303522650045022947,1515966223509089056,115.49,1.5159156254560596e+18
2020-05-07 08:49:12 UTC,2303690693173837956,1515966223509089283,208.31,1.5159156254429338e+18
2020-05-07 11:38:52 UTC,2303776086057550837,1515966223509089056,115.49,1.5159156254525235e+18
2020-05-07 12:08:16 UTC,2303790886951060052,1515966223509106822,268.26,1.515915625455839e+18
2020-05-07 12:10:58 UTC,2303792247113515731,1515966223509090006,231.23,1.5159156254557373e+18
2020-05-07 13:23:19 UTC,2303828658327912545,2298437347429056896,185.16,1.5159156254548324e+18
2020-05-07 14:11:29 UTC,2303852900993990840,1515966223509090006,231.23,1.5159156254427843e+18
2020-05-07 16:26:29 UTC,2303920853785510519,1515966223509089056,115.49,1.5159156254558492e+18
2020-05-07 17:29:26 UTC,2303952534479306756,1515966223509104089,208.31,1.5159156254564626e+18
2020-05-07 19:35:06 UTC,2304015785481208517,1515966223509089989,270.58,1.5159156254409866e+18
2020-05-07 20:11:41 UTC,2304034193987862975,1515966223509104166,138.87,1.5159156254565225e+18
2020-05-07 21:04:37 UTC,2304060836592746622,1515966223509089056,115.49,1.5159156254553692e+18
2020-05-07 21:29:16 UTC,2304073246372266408,1515966223509089056,115.49,1.5159156254553692e+18
2020-05-08 03:14:43 UTC,2304247115716493455,1515966223509104166,138.87,1.5159156254566088e+18
2020-05-08 05:06:47 UTC,2304303524021796872,1515966223509090006,231.23,1.5159156254551951e+18
2020-05-08 05:06:47 UTC,2304303524021796872,1515966223509130869,254.38,1.5159156254551951e+18
2020-05-08 05:26:01 UTC,2304313205524005735,1515966223509089283,208.31,1.5159156254558464e+18
2020-05-08 06:12:51 UTC,2304336777478930594,1515966223509090006,231.23,1.5159156254419361e+18
2020-05-08 07:25:46 UTC,2304373470894489698,1515966223509104166,138.87,1.515915625456671e+18
2020-05-08 11:03:09 UTC,2304482886830522948,1515966223509089056,115.49,1.5159156254556849e+18
2020-05-08 12:22:52 UTC,2304523011681681903,1515966223509089803,115.49,1.5159156254556785e+18
2020-05-08 12:32:45 UTC,2304527985270588357,1515966223509104914,312.25,1.515915625456822e+18
2020-05-08 12:43:20 UTC,2304533310535107020,1515966223509089056,115.49,1.5159156254568253e+18
2020-05-08 15:38:31 UTC,2304621484452085763,1515966223509089283,208.31,1.5159156254567526e+18
2020-05-08 22:43:47 UTC,2304835525741117848,1515966223509089056,115.49,1.515915625455939e+18
2020-05-09 03:38:33 UTC,2304983885160644771,1515966223509090109,231.23,1.5159156255141535e+18
2020-05-09 06:39:33 UTC,2305074989746880825,1515966223509090006,231.23,1.5159156254571095e+18
2020-05-09 07:10:33 UTC,2305090588497675006,1515966223509090006,231.23,1.51591562545708e+18
2020-05-09 10:12:17 UTC,2305182062610482130,1515966223509090109,231.23,1.5159156254424138e+18
2020-05-09 10:18:51 UTC,2305185369827573979,1515966223509090006,231.23,1.5159156254571978e+18
2020-05-09 15:12:27 UTC,2305333137229480782,1515966223509089283,208.31,1.5159156254572977e+18
2020-05-09 16:57:31 UTC,2305386021950325597,1515966223509107826,231.23,1.5159156254546045e+18
2020-05-10 04:17:38 UTC,2305728338611667426,1515966223509104166,138.87,1.5159156254574848e+18
2020-05-10 06:25:02 UTC,2305792461307380645,1515966223509089283,208.31,1.515915625457511e+18
2020-05-10 08:22:15 UTC,2305851456592281864,1515966223509090006,231.23,1.5159156254522488e+18
2020-05-10 11:24:06 UTC,2305942983863697681,1515966223509089056,115.49,1.5159156254576394e+18
2020-05-10 11:51:29 UTC,2305956766883512963,1515966223509090109,231.23,1.5159156254424138e+18
2020-05-10 13:11:33 UTC,2305997067484398059,1515966223509090109,231.23,1.515915625450328e+18
2020-05-10 19:51:34 UTC,2306198400804061856,1515966223509090006,231.23,1.51591562544225e+18
2020-05-11 05:32:45 UTC,2306490916522689473,1515966223509257770,462.71,1.5159156255137226e+18
2020-05-11 07:05:23 UTC,2306537545078407699,1515966223509257770,462.71,1.5159156255137226e+18
2020-05-11 07:10:21 UTC,2306540039993033509,1515966223509090006,231.23,1.5159156254556526e+18
2020-05-11 07:42:05 UTC,2306556010300441026,1515966223509257770,462.71,1.5159156255137226e+18
2020-05-11 09:14:01 UTC,2306602285670597211,2298437347429056895,185.16,1.5159156254580431e+18
2020-05-11 09:19:02 UTC,2306604811673404274,2298437347429056894,185.16,1.515915625458045e+18
2020-05-11 10:14:55 UTC,2306632934313952195,1515966223509104264,138.87,1.51591562545807e+18
